payment_id,policy_id,payment_date,amount,payment_mode,status
49851,4545,2022-03-02,38577,Card,Success
49852,10420,2023-04-12,45925,Cash,Success
49853,4992,2023-10-03,51730,Cash,Success
49854,10261,2024-01-10,49651,NetBanking,Pending
49855,7178,2022-12-12,41116,Card,Success
49856,67125,2023-02-10,57302,Card,Success
49857,22220,2023-06-22,20354,Card,Success
49858,64434,2024-05-24,26370,Card,Success
49859,26829,2023-10-28,32028,Card,Success
49860,39796,2022-07-28,13824,NetBanking,Success
49861,32632,2023-07-29,16400,NetBanking,Success
49862,14620,2023-07-04,6620,NetBanking,Success
49863,31492,2022-07-30,21004,NetBanking,Success
49864,2475,2024-02-21,7009,NetBanking,Success
49865,18285,2023-02-02,20341,Cash,Success
49866,69634,2023-09-11,48190,Cash,Success
49867,27479,2023-01-16,38674,NetBanking,Success
49868,66308,2022-08-03,11146,NetBanking,Pending
49869,67976,2024-05-11,26404,Card,Success
49870,66719,2022-01-08,51144,UPI,Success
49871,31187,2024-03-27,3591,UPI,Success
49872,36865,2023-03-23,23435,NetBanking,Success
49873,5711,2023-04-18,49320,Card,Success
49874,4071,2023-05-15,43581,NetBanking,Success
49875,49741,2023-12-26,34662,UPI,Success
49876,13302,2024-02-18,45305,Card,Success
49877,63652,2023-02-02,24835,Cash,Success
49878,66608,2022-10-21,5008,NetBanking,Success
49879,2035,2024-05-16,20238,UPI,Success
49880,57958,2022-11-25,38188,Card,Success
49881,4495,2023-04-19,5390,Card,Success
49882,67931,2022-05-21,23914,Cash,Success
49883,62134,2022-01-31,43590,NetBanking,Success
49884,47835,2023-03-27,41808,UPI,Success
49885,12180,2023-04-16,16456,UPI,Failed
49886,67453,2022-07-23,41362,UPI,Success
49887,33040,2023-11-18,39538,Cash,Success
49888,40581,2024-03-11,15663,NetBanking,Success
49889,24251,2023-06-09,46584,Cash,Success
49890,69938,2022-10-11,10325,UPI,Success
49891,30865,2024-05-23,6816,UPI,Success
49892,57183,2024-04-21,49082,Cash,Success
49893,24693,2023-06-19,27383,Cash,Success
49894,24123,2024-01-06,6530,UPI,Success
49895,27838,2024-01-07,59697,Card,Success
49896,58128,2023-05-21,21477,Cash,Success
49897,32967,2024-03-30,9088,Cash,Pending
49898,33576,2023-04-27,26463,NetBanking,Success
49899,43139,2023-10-14,12103,UPI,Success
49900,27342,2022-02-05,36795,Card,Success
49901,21568,2022-12-18,4710,NetBanking,Success
49902,65402,2022-07-30,59755,Card,Success
49903,36034,2022-04-12,45911,UPI,Success
49904,69655,2022-07-27,9601,NetBanking,Success
49905,3079,2022-10-18,58782,Cash,Success
49906,12929,2022-07-24,44927,Card,Success
49907,19680,2024-03-31,36967,UPI,Success
49908,52155,2024-04-04,41922,UPI,Success
49909,26596,2024-02-02,14636,NetBanking,Success
49910,31736,2023-01-02,24952,Card,Success
49911,22384,2023-10-30,39266,NetBanking,Success
49912,61667,2023-08-17,40395,NetBanking,Success
49913,66976,2024-05-19,53392,Cash,Success
49914,36312,2022-11-08,26019,NetBanking,Success
49915,62713,2023-08-05,51380,Card,Success
49916,43865,2022-09-11,15641,Card,Success
49917,37577,2023-11-26,10019,UPI,Success
49918,44854,2022-02-27,58189,Cash,Success
49919,41707,2022-08-30,27271,NetBanking,Success
49920,57310,2023-12-10,12714,Cash,Success
49921,51032,2023-07-01,35513,UPI,Failed
49922,40633,2022-08-12,3121,Cash,Success
49923,20386,2023-11-17,32210,Card,Success
49924,40726,2023-11-28,24946,Card,Success
49925,14816,2023-05-22,17127,Cash,Success
49926,9094,2023-07-21,40250,NetBanking,Success
49927,19796,2024-05-24,10626,Cash,Success
49928,30030,2024-02-21,24562,UPI,Success
49929,59564,2023-06-30,2272,NetBanking,Success
49930,61890,2023-09-02,55742,NetBanking,Success
49931,51730,2022-03-31,3454,UPI,Success
49932,61660,2022-08-16,48111,NetBanking,Success
49933,48262,2023-08-23,33701,UPI,Success
49934,37615,2022-01-14,4218,Cash,Success
49935,54202,2022-06-15,32725,Card,Success
49936,69562,2023-06-04,54714,NetBanking,Success
49937,25797,2024-05-03,27357,Card,Success
49938,35398,2022-09-04,24259,Card,Success
49939,23264,2022-02-13,33115,Cash,Success
49940,42145,2022-06-27,12089,Cash,Success
49941,59182,2022-08-07,5797,Card,Success
49942,29082,2022-12-25,57420,UPI,Success
49943,15216,2022-10-14,12758,NetBanking,Success
49944,51297,2022-01-25,27375,Cash,Success
49945,7525,2023-08-16,14947,Cash,Success
49946,21947,2024-04-10,8985,UPI,Success
49947,69703,2024-04-01,29923,Card,Success
49948,28604,2024-04-12,46272,UPI,Pending
49949,43593,2022-11-19,11867,Card,Success
49950,21665,2023-05-17,8182,Card,Failed
49951,15321,2023-05-16,50776,UPI,Success
49952,57970,2022-05-13,24833,Cash,Success
49953,28725,2023-03-30,47405,Cash,Success
49954,29851,2023-06-29,35612,Cash,Success
49955,64803,2022-07-05,8696,NetBanking,Success
49956,43690,2023-10-18,46119,Cash,Success
49957,35525,2023-10-02,24192,NetBanking,Success
49958,40891,2022-03-26,39842,Cash,Success
49959,58867,2023-09-09,42088,UPI,Pending
49960,50305,2024-05-12,52546,Cash,Success
49961,3690,2023-04-06,45245,Card,Success
49962,22992,2024-04-02,31814,Cash,Success
49963,43469,2023-08-17,13537,UPI,Success
49964,28345,2022-07-30,11985,UPI,Success
49965,11140,2022-10-05,31980,Cash,Success
49966,21840,2023-09-15,52219,NetBanking,Success
49967,46896,2022-05-09,16243,UPI,Success
49968,12089,2022-12-05,46099,UPI,Success
49969,63869,2022-04-13,8567,Cash,Success
49970,7109,2022-06-19,16992,UPI,Success
49971,52644,2023-02-06,12939,Cash,Success
49972,2212,2022-08-31,49951,UPI,Success
49973,39072,2023-10-30,20005,NetBanking,Success
49974,14652,2023-09-07,12468,Card,Success
49975,18163,2023-05-26,57670,Cash,Success
49976,19630,2024-05-21,2563,Card,Failed
49977,36925,2024-01-14,9830,Cash,Success
49978,26704,2022-11-28,11311,Card,Success
49979,23930,2023-03-22,7948,Cash,Success
49980,35245,2022-12-14,9063,NetBanking,Failed
49981,41699,2023-03-08,38576,UPI,Success
49982,69723,2022-01-17,23449,UPI,Success
49983,33783,2022-08-21,52733,Cash,Success
49984,31335,2023-08-28,55278,NetBanking,Success
49985,64562,2023-10-19,5995,UPI,Success
49986,56817,2024-06-05,40522,NetBanking,Success
49987,14617,2022-09-07,48774,NetBanking,Success
49988,23019,2024-03-10,43834,UPI,Success
49989,62248,2024-01-28,29816,UPI,Success
49990,738,2022-04-25,17061,Card,Success
49991,23954,2022-01-20,30534,Card,Success
49992,54439,2023-11-04,20124,UPI,Success
49993,2527,2024-03-11,15664,Card,Success
49994,39553,2022-06-23,18194,UPI,Success
49995,15319,2022-09-08,32558,Cash,Success
49996,42548,2022-03-29,45092,Card,Success
49997,18539,2023-06-23,44949,UPI,Pending
49998,50978,2023-05-01,4051,Card,Success
49999,40133,2023-05-19,15058,UPI,Success
50000,15456,2022-03-11,34212,Card,Success
50001,44599,2022-08-16,4808,Card,Success
50002,61589,2024-05-29,59517,Cash,Success
50003,5387,2024-04-01,34890,UPI,Success
50004,68817,2023-09-26,15681,Cash,Success
50005,8223,2022-04-27,28494,Card,Pending
50006,14457,2022-10-15,33893,NetBanking,Success
50007,63738,2024-04-08,56561,NetBanking,Success
50008,27626,2022-05-04,32402,NetBanking,Success
50009,18411,2023-11-03,38563,UPI,Success
50010,30158,2022-06-18,32971,Cash,Failed
50011,15455,2023-03-14,58804,Cash,Success
50012,66724,2023-07-23,9330,NetBanking,Success
50013,40681,2024-04-30,19134,UPI,Success
50014,36297,2024-01-31,21930,NetBanking,Success
50015,15477,2022-12-11,37039,NetBanking,Success
50016,5969,2022-07-22,36152,Cash,Success
50017,60713,2022-03-26,29231,UPI,Success
50018,69891,2023-03-15,38128,Card,Success
50019,24587,2024-04-16,12544,Card,Success
50020,2606,2024-06-11,58579,NetBanking,Success
50021,47738,2023-12-14,31066,Card,Success
50022,3165,2024-01-09,27064,Cash,Success
50023,40740,2023-07-15,26078,NetBanking,Success
50024,29737,2022-12-30,27523,UPI,Success
50025,68125,2023-11-06,27481,Cash,Success
50026,25418,2023-12-13,12093,Card,Success
50027,62831,2022-07-29,7046,NetBanking,Success
50028,45951,2022-07-16,49576,Card,Success
50029,30467,2022-01-20,21194,UPI,Success
50030,61845,2023-07-30,16447,NetBanking,Success
50031,59354,2023-12-14,18260,NetBanking,Success
50032,65914,2023-04-15,18472,Card,Success
50033,65971,2023-03-11,34290,Card,Success
50034,49951,2023-10-29,30866,NetBanking,Success
50035,49173,2024-02-14,14715,Card,Success
50036,5683,2023-12-21,10629,Card,Failed
50037,62161,2023-03-22,7570,NetBanking,Success
50038,11536,2023-12-08,43602,NetBanking,Success
50039,58046,2024-02-11,54887,NetBanking,Success
50040,53355,2023-07-10,32248,Card,Success
50041,33270,2023-07-30,44799,NetBanking,Failed
50042,23394,2024-02-26,55665,UPI,Success
50043,23582,2024-05-05,44999,Cash,Success
50044,17877,2023-09-19,43479,Card,Success
50045,28814,2022-12-14,44904,Card,Success
50046,60078,2022-04-02,4759,NetBanking,Failed
50047,22592,2022-12-01,49295,NetBanking,Success
50048,52192,2023-08-11,22458,NetBanking,Success
50049,13598,2023-08-20,27923,NetBanking,Failed
50050,26057,2023-02-10,57547,NetBanking,Success
50051,32850,2022-04-07,19681,Card,Success
50052,32494,2022-08-05,18781,Card,Pending
50053,5355,2022-05-22,50996,Card,Pending
50054,18939,2023-01-26,38826,Cash,Success
50055,24672,2022-07-09,31644,Card,Success
50056,4686,2024-04-05,41120,UPI,Success
50057,16299,2022-10-29,26473,NetBanking,Failed
50058,23933,2023-09-06,42691,Cash,Success
50059,67319,2022-01-04,29353,Cash,Success
50060,51950,2022-10-21,57260,Card,Success
50061,69787,2024-04-27,46121,Card,Success
50062,48,2023-11-05,49616,Cash,Success
50063,6891,2023-10-28,52604,UPI,Failed
50064,41422,2022-06-08,53499,Cash,Success
50065,4752,2023-04-27,15401,UPI,Success
50066,54863,2024-01-12,55556,NetBanking,Success
50067,42569,2023-07-26,14592,Card,Success
50068,28263,2023-08-01,59789,Card,Success
50069,54274,2023-07-16,32944,Cash,Success
50070,22996,2023-09-19,27040,NetBanking,Failed
50071,3512,2022-11-22,29809,NetBanking,Failed
50072,64418,2022-11-15,23765,Card,Success
50073,40045,2023-04-18,25898,Card,Success
50074,65267,2023-08-13,14050,Cash,Pending
50075,45768,2023-03-30,40068,UPI,Success
50076,19556,2023-04-12,34857,Cash,Success
50077,51103,2022-06-24,41558,Cash,Success
50078,64204,2023-10-20,27964,NetBanking,Success
50079,21684,2022-02-14,11492,UPI,Success
50080,64132,2022-08-04,50083,Card,Success
50081,53719,2024-05-14,34352,NetBanking,Success
50082,69379,2022-06-15,43091,NetBanking,Failed
50083,19160,2022-10-23,57150,NetBanking,Success
50084,14497,2022-08-22,56525,NetBanking,Success
50085,2047,2023-12-14,16907,UPI,Failed
50086,33374,2022-02-07,12265,NetBanking,Failed
50087,27697,2023-03-07,57294,Cash,Success
50088,32967,2022-06-15,36956,UPI,Success
50089,60162,2023-06-12,45618,NetBanking,Success
50090,20979,2024-02-06,23052,NetBanking,Success
50091,57117,2022-01-22,17406,UPI,Success
50092,15231,2023-10-01,10500,Cash,Success
50093,8907,2023-06-19,15758,Card,Success
50094,14695,2023-11-10,35798,NetBanking,Success
50095,55730,2024-02-24,43253,NetBanking,Success
50096,22049,2024-03-05,47689,Card,Success
50097,8712,2023-03-23,7861,NetBanking,Success
50098,24147,2022-09-13,47398,NetBanking,Success
50099,35789,2022-04-08,5452,UPI,Success
50100,48794,2023-09-24,43327,Cash,Failed
50101,9088,2023-10-09,12537,NetBanking,Pending
50102,54792,2023-03-03,41919,Cash,Success
50103,13059,2023-03-22,3935,Card,Failed
50104,23764,2023-03-22,33038,Card,Success
50105,59961,2024-02-03,13608,Card,Success
50106,62992,2023-09-28,28075,NetBanking,Success
50107,29999,2023-11-06,35704,UPI,Success
50108,30070,2022-07-06,27802,NetBanking,Success
50109,20180,2024-03-13,24492,Cash,Success
50110,18765,2022-10-16,56892,Cash,Success
50111,4042,2024-04-01,40426,UPI,Success
50112,8942,2022-05-10,26027,Card,Success
50113,44714,2023-08-07,45290,NetBanking,Success
50114,66083,2024-03-09,49855,NetBanking,Success
50115,56548,2023-03-20,13103,Cash,Success
50116,39746,2024-03-08,34513,Card,Success
50117,59923,2023-10-03,43806,NetBanking,Success
50118,51979,2022-06-27,20696,Card,Success
50119,36366,2023-06-01,59222,Card,Success
50120,43161,2022-11-15,55709,Card,Failed
50121,62998,2024-01-20,9203,NetBanking,Success
50122,64582,2022-03-29,39240,UPI,Failed
50123,27972,2022-02-08,41927,UPI,Success
50124,16065,2022-01-19,16944,NetBanking,Success
50125,16681,2022-01-10,47167,UPI,Success
50126,29788,2022-07-23,50212,Cash,Success
50127,50032,2022-08-12,42791,UPI,Success
50128,65088,2022-09-16,15046,NetBanking,Success
50129,3059,2024-03-28,50019,UPI,Success
50130,52902,2022-01-02,40723,UPI,Success
50131,3038,2023-09-04,13813,NetBanking,Success
50132,61162,2022-02-03,59374,Cash,Success
50133,58111,2024-03-01,7433,Cash,Success
50134,56626,2024-02-22,42749,Card,Failed
50135,34780,2022-11-11,17920,NetBanking,Success
50136,33469,2022-10-17,11814,Cash,Success
50137,62922,2022-04-13,26076,NetBanking,Failed
50138,39530,2024-02-20,9970,UPI,Success
50139,22228,2023-06-11,18651,Card,Success
50140,61102,2023-02-26,23873,Card,Success
50141,18723,2024-03-11,28204,Cash,Success
50142,56724,2022-11-12,50333,Card,Success
50143,13107,2024-06-08,9361,Card,Success
50144,61718,2023-01-19,36339,NetBanking,Success
50145,13441,2022-06-23,58012,UPI,Success
50146,45735,2024-01-29,32355,Card,Success
50147,11865,2022-12-28,21078,NetBanking,Success
50148,29572,2022-05-14,36586,UPI,Success
50149,65134,2022-05-31,14921,UPI,Success
50150,28752,2023-07-11,42544,Card,Success
50151,66253,2023-07-06,9384,NetBanking,Success
50152,66281,2024-03-17,19931,Cash,Success
50153,3311,2023-10-19,5647,NetBanking,Success
50154,26446,2022-02-04,28808,UPI,Success
50155,33167,2023-12-31,48488,Card,Success
50156,47344,2022-11-30,46834,Card,Success
50157,22093,2022-01-17,45498,UPI,Pending
50158,67173,2023-03-16,46815,Card,Success
50159,27831,2022-05-16,36822,UPI,Success
50160,51011,2024-04-19,40764,NetBanking,Failed
50161,12963,2024-02-05,32712,Cash,Pending
50162,51082,2023-10-10,47421,Cash,Success
50163,10423,2023-09-24,46207,NetBanking,Success
50164,7853,2022-11-01,59674,Cash,Pending
50165,66961,2024-06-05,50171,Card,Success
50166,31491,2022-05-05,13755,Cash,Success
50167,21956,2022-05-22,17697,UPI,Success
50168,47363,2022-10-10,22459,NetBanking,Success
50169,157,2023-02-28,32788,Card,Success
50170,50842,2022-03-26,6036,Cash,Success
50171,33466,2023-10-01,13386,Cash,Success
50172,49491,2023-01-16,21069,UPI,Success
50173,26929,2024-03-21,43666,UPI,Success
50174,50935,2022-06-07,26004,NetBanking,Success
50175,54771,2023-08-13,58118,UPI,Success
50176,1827,2022-04-16,17723,Card,Success
50177,64739,2022-01-14,56980,Card,Success
50178,50004,2022-03-02,32989,NetBanking,Success
50179,30632,2023-12-28,33581,NetBanking,Success
50180,16130,2023-08-21,36277,NetBanking,Success
50181,43505,2023-07-14,54686,Card,Success
50182,55306,2024-05-14,10558,Cash,Success
50183,1439,2024-01-28,22938,NetBanking,Success
50184,47626,2023-11-30,24411,Card,Success
50185,35081,2023-11-25,19296,NetBanking,Success
50186,24759,2024-04-06,54802,UPI,Success
50187,65761,2022-06-19,34237,UPI,Failed
50188,30412,2023-09-10,17436,Card,Success
50189,52840,2022-06-30,53366,Card,Success
50190,60699,2022-10-30,15038,Card,Success
50191,6599,2024-05-02,38865,Cash,Pending
50192,39953,2022-06-08,39228,UPI,Pending
50193,1427,2023-04-24,15569,UPI,Pending
50194,31466,2023-08-06,34011,Card,Success
50195,54831,2022-03-08,21749,UPI,Success
50196,51902,2022-09-30,15002,UPI,Success
50197,7058,2023-05-18,34434,UPI,Success
50198,43625,2023-10-17,33810,Card,Success
50199,2618,2023-02-12,34274,Card,Pending
50200,3048,2023-04-27,9235,Cash,Success
50201,30258,2023-06-01,28607,NetBanking,Success
50202,34841,2023-06-05,42582,UPI,Success
50203,43373,2022-01-15,31899,Card,Success
50204,12502,2022-08-20,32641,Cash,Success
50205,60172,2023-11-15,21069,Card,Pending
50206,34598,2023-06-12,38007,Card,Success
50207,61897,2024-01-13,54104,UPI,Success
50208,69628,2022-07-19,49697,Card,Success
50209,32898,2023-01-24,20807,Card,Success
50210,68445,2024-06-08,58333,UPI,Failed
50211,32110,2022-04-17,58480,Cash,Success
50212,18957,2022-11-24,28108,Card,Success
50213,69433,2022-10-01,57856,Card,Success
50214,171,2022-03-25,14534,NetBanking,Success
50215,18589,2023-01-07,42972,UPI,Failed
50216,59558,2023-03-08,28736,UPI,Pending
50217,20361,2023-04-15,44446,Card,Success
50218,31589,2022-11-30,14386,Cash,Success
50219,8251,2024-06-04,44477,NetBanking,Failed
50220,68503,2023-12-28,36258,Cash,Success
50221,14745,2022-08-14,43699,Card,Success
50222,40789,2022-01-11,4824,Cash,Success
50223,30957,2024-01-18,34819,Card,Success
50224,36743,2022-06-06,21393,UPI,Success
50225,23356,2023-05-27,5396,Cash,Success
50226,25368,2022-02-04,19181,Cash,Success
50227,28143,2022-01-20,50047,Cash,Success
50228,36330,2023-02-20,38208,NetBanking,Failed
50229,69417,2023-03-04,47249,Card,Success
50230,59571,2022-09-07,39897,NetBanking,Success
50231,5836,2022-03-13,42479,Card,Success
50232,4794,2022-10-30,8302,Cash,Success
50233,18353,2022-02-18,28902,UPI,Success
50234,49562,2022-05-31,34133,Card,Success
50235,69327,2023-01-06,30730,UPI,Failed
50236,25595,2024-05-17,50822,Cash,Success
50237,56993,2023-08-23,24443,UPI,Success
50238,66158,2022-02-13,40215,Cash,Success
50239,17862,2024-01-06,34844,Cash,Success
50240,507,2024-03-15,45925,Cash,Success
50241,14194,2022-02-10,42047,Cash,Success
50242,33092,2023-02-16,38181,UPI,Success
50243,4643,2022-03-26,39035,Card,Success
50244,9426,2023-05-18,23402,Cash,Success
50245,60496,2024-05-28,35149,Card,Success
50246,56147,2022-08-02,50094,NetBanking,Pending
50247,10265,2023-06-13,14150,Card,Success
50248,38918,2023-02-04,27920,NetBanking,Success
50249,6277,2022-05-16,43796,UPI,Success
50250,9507,2023-08-24,6218,UPI,Success
50251,30831,2022-12-25,9630,Cash,Success
50252,26760,2022-03-02,26355,Card,Success
50253,27137,2024-03-27,4199,Card,Success
50254,7758,2023-01-13,37937,Cash,Success
50255,11719,2022-03-30,43308,NetBanking,Success
50256,46937,2022-07-02,55481,Card,Failed
50257,23304,2023-03-24,22448,NetBanking,Success
50258,52556,2022-03-08,51879,UPI,Success
50259,19266,2022-07-03,22400,Card,Success
50260,44712,2022-10-23,5142,Cash,Success
50261,44294,2022-02-02,39136,UPI,Success
50262,59466,2022-10-26,19926,Card,Success
50263,12896,2023-07-17,14590,Card,Success
50264,3349,2023-05-21,59020,Cash,Success
50265,19969,2022-09-21,24337,Cash,Success
50266,41171,2023-05-09,10206,NetBanking,Failed
50267,67571,2023-09-11,27299,Cash,Failed
50268,32498,2022-03-27,33465,NetBanking,Success
50269,24358,2022-03-20,26756,NetBanking,Success
50270,35438,2024-06-11,28788,Card,Success
50271,68737,2024-01-21,17533,Cash,Success
50272,47794,2023-11-07,9220,Card,Success
50273,17706,2022-12-06,17713,Cash,Success
50274,31772,2023-03-20,23394,Card,Success
50275,44276,2023-05-12,49631,UPI,Success
50276,13105,2022-11-14,47842,UPI,Success
50277,28998,2023-06-29,55822,NetBanking,Success
50278,64171,2023-05-12,50125,UPI,Success
50279,17244,2022-08-27,59875,NetBanking,Failed
50280,31999,2022-01-24,25637,Card,Success
50281,59885,2023-01-14,54939,NetBanking,Success
50282,42192,2022-08-18,11627,Card,Success
50283,26253,2022-07-28,45612,NetBanking,Success
50284,42042,2023-11-27,10289,UPI,Success
50285,60407,2022-01-15,39325,UPI,Success
50286,47481,2024-01-25,12638,UPI,Success
50287,26225,2022-10-13,3392,UPI,Success
50288,26035,2022-08-30,55714,NetBanking,Success
50289,4830,2022-12-22,9703,UPI,Success
50290,66660,2024-04-14,31913,Cash,Success
50291,45037,2023-08-30,45370,UPI,Failed
50292,11781,2022-02-15,36421,UPI,Success
50293,13723,2022-07-08,54646,Cash,Success
50294,49646,2023-10-12,6270,UPI,Success
50295,18916,2023-10-22,28602,UPI,Success
50296,53455,2022-09-08,49413,Cash,Success
50297,6995,2023-02-11,23514,Cash,Failed
50298,52827,2023-09-23,21897,NetBanking,Success
50299,45409,2024-02-17,36009,UPI,Success
50300,9405,2023-03-17,17963,Cash,Success
50301,34207,2022-01-05,35245,Card,Success
50302,61945,2024-02-08,34362,Card,Success
50303,25843,2022-06-02,48148,Cash,Success
50304,17376,2023-10-21,2745,UPI,Success
50305,58943,2022-08-02,9152,UPI,Success
50306,65458,2023-03-06,7664,Card,Success
50307,18716,2022-11-20,39899,NetBanking,Success
50308,67386,2022-09-20,48648,NetBanking,Success
50309,17872,2023-12-15,11350,Card,Success
50310,18583,2022-04-14,4876,UPI,Success
50311,64941,2022-02-05,9442,Card,Failed
50312,66215,2023-08-04,8016,UPI,Success
50313,2911,2022-01-27,9710,Cash,Success
50314,42685,2023-03-29,3083,Card,Failed
50315,34887,2022-09-14,32517,UPI,Success
50316,21947,2022-09-08,36450,NetBanking,Success
50317,35041,2024-05-04,7680,NetBanking,Success
50318,35546,2023-10-18,7427,Card,Success
50319,32144,2024-05-01,18127,UPI,Success
50320,37939,2023-05-29,42140,Card,Success
50321,40152,2024-06-17,56341,NetBanking,Success
50322,30275,2023-01-04,52640,UPI,Success
50323,2089,2024-04-11,32442,Cash,Failed
50324,54204,2023-06-23,58680,NetBanking,Success
50325,25146,2022-10-09,25848,UPI,Pending
50326,12001,2023-11-04,48981,Cash,Failed
50327,3649,2023-03-01,55815,NetBanking,Success
50328,25197,2022-05-30,58196,Card,Success
50329,68482,2022-02-25,55731,NetBanking,Success
50330,39536,2023-05-16,16212,NetBanking,Success
50331,62535,2022-03-19,30236,NetBanking,Success
50332,36165,2023-02-13,20727,Card,Success
50333,4554,2022-10-03,53556,Cash,Success
50334,16279,2023-03-24,19459,Cash,Success
50335,13016,2023-11-10,27810,NetBanking,Success
50336,36016,2023-10-21,20980,UPI,Success
50337,22365,2023-12-30,47912,Cash,Failed
50338,52381,2023-10-28,39892,Cash,Success
50339,67808,2022-08-30,44929,UPI,Failed
50340,8772,2023-03-29,7969,Cash,Success
50341,22334,2024-06-17,40828,NetBanking,Success
50342,65801,2022-12-20,19005,NetBanking,Success
50343,10003,2023-03-29,30107,Card,Failed
50344,954,2022-12-03,40906,Cash,Success
50345,28070,2022-07-27,28464,UPI,Success
50346,54967,2022-08-21,49723,Cash,Success
50347,60772,2022-02-04,17906,Card,Success
50348,65667,2024-06-16,51589,Card,Success
50349,46430,2024-02-12,16860,Card,Success
50350,34386,2022-09-17,53729,UPI,Failed
50351,52488,2023-09-23,11077,NetBanking,Success
50352,52173,2024-05-17,57430,Cash,Success
50353,13419,2024-02-21,6642,UPI,Success
50354,63214,2022-08-12,14934,Cash,Success
50355,9115,2024-05-01,47357,NetBanking,Success
50356,53430,2024-04-08,43431,UPI,Failed
50357,47529,2023-12-02,6893,Cash,Success
50358,2520,2023-08-21,33773,Cash,Success
50359,61354,2022-03-27,4024,UPI,Failed
50360,67342,2022-12-02,45163,Card,Success
50361,22895,2023-10-21,33509,Cash,Success
50362,46671,2023-12-09,22181,NetBanking,Success
50363,48122,2023-09-04,27613,Cash,Success
50364,58423,2024-01-09,22160,Card,Success
50365,5338,2024-01-07,39103,NetBanking,Success
50366,14064,2022-08-01,36329,Card,Success
50367,26897,2022-02-15,50518,Cash,Failed
50368,4450,2022-04-10,53769,Cash,Success
50369,13907,2022-09-22,26160,Cash,Success
50370,37574,2024-03-24,33952,Cash,Success
50371,38142,2022-11-01,21968,Cash,Success
50372,16199,2023-07-22,40697,UPI,Failed
50373,41863,2022-10-08,32792,NetBanking,Pending
50374,48813,2023-04-28,4125,NetBanking,Success
50375,54504,2022-01-03,46992,Card,Success
50376,29492,2023-05-02,21567,Cash,Success
50377,34518,2022-01-29,31507,UPI,Success
50378,17550,2022-05-24,23781,UPI,Success
50379,66957,2024-03-16,45633,Card,Success
50380,38684,2023-05-04,11910,UPI,Failed
50381,23849,2024-05-14,29316,Card,Success
50382,49943,2022-03-19,22603,NetBanking,Success
50383,58835,2023-03-19,54570,UPI,Success
50384,10717,2023-10-27,36132,Cash,Failed
50385,38986,2023-10-23,31130,UPI,Success
50386,57171,2022-05-27,18143,Card,Success
50387,59627,2022-04-19,59213,UPI,Success
50388,42827,2023-03-16,18999,Cash,Failed
50389,57302,2023-04-06,38144,Card,Success
50390,57129,2022-05-06,59691,NetBanking,Success
50391,26123,2022-12-07,30189,UPI,Success
50392,51752,2023-09-05,21039,UPI,Success
50393,23152,2023-08-12,38429,UPI,Success
50394,67661,2023-11-06,2869,Cash,Success
50395,30802,2023-09-26,48613,NetBanking,Failed
50396,58680,2022-01-10,11983,NetBanking,Success
50397,63934,2022-02-04,9386,Card,Success
50398,26217,2024-06-16,30973,Cash,Success
50399,12691,2023-11-14,47265,Card,Success
50400,46011,2022-06-10,48427,NetBanking,Success
50401,37006,2023-09-05,30989,UPI,Success
50402,32479,2022-07-31,54704,Card,Success
50403,26460,2023-06-05,53421,UPI,Success
50404,28306,2023-06-25,40336,NetBanking,Success
50405,47406,2023-09-02,51082,UPI,Success
50406,9755,2022-04-28,16996,NetBanking,Success
50407,17081,2022-03-07,43979,UPI,Success
50408,25152,2023-09-20,43662,Card,Failed
50409,44802,2023-12-02,45025,Card,Failed
50410,51001,2024-01-14,15242,Cash,Success
50411,61873,2022-11-27,9857,UPI,Success
50412,27294,2022-12-11,11473,NetBanking,Success
50413,13522,2022-08-17,45937,Cash,Success
50414,5809,2023-03-03,59477,Card,Failed
50415,13665,2023-10-16,48026,UPI,Success
50416,37039,2022-07-23,46508,Cash,Success
50417,57405,2023-06-19,43262,NetBanking,Success
50418,44778,2022-08-05,17368,UPI,Success
50419,20150,2023-08-30,19453,UPI,Success
50420,8742,2022-09-19,58229,NetBanking,Failed
50421,19280,2024-06-12,14382,Card,Pending
50422,2545,2024-01-06,16045,NetBanking,Success
50423,20615,2023-11-10,11596,UPI,Success
50424,9909,2023-06-25,31689,UPI,Success
50425,69737,2023-08-23,26634,UPI,Success
50426,58326,2024-01-22,28084,Card,Pending
50427,63581,2023-01-03,19374,NetBanking,Success
50428,69709,2024-02-14,21949,Cash,Success
50429,51018,2023-05-28,44837,UPI,Success
50430,66547,2024-02-16,10017,Card,Pending
50431,44254,2023-07-31,8595,UPI,Success
50432,6186,2023-06-14,16555,Card,Success
50433,53048,2022-05-06,3303,Cash,Success
50434,26866,2023-10-02,8092,NetBanking,Success
50435,53292,2023-03-10,35142,Cash,Success
50436,24136,2023-10-22,49528,Cash,Success
50437,46574,2022-05-25,19767,NetBanking,Failed
50438,32880,2022-12-14,36962,UPI,Pending
50439,10828,2022-08-17,32428,UPI,Success
50440,18842,2022-05-26,46354,Cash,Success
50441,20718,2023-05-14,30461,NetBanking,Success
50442,8882,2023-11-12,33199,Card,Success
50443,46590,2024-04-17,43213,NetBanking,Success
50444,49098,2022-07-01,28783,Cash,Success
50445,41928,2024-06-18,48671,NetBanking,Success
50446,20889,2023-10-19,29000,NetBanking,Success
50447,16217,2024-04-01,35115,Card,Success
